test_ndcg,test_precision,epoch,step,train_loss,validation_ndcg,validation_precision
0.4205457270145416,0.043805308640003204,0,0,,,
,,0,1128,2.136784076690674,,
,,1,2257,1.9657065868377686,,
,,2,3386,1.9155560731887817,,
,,3,4515,1.9016532897949219,,
,,4,5644,1.8950214385986328,,
,,5,6773,1.891439437866211,,
,,6,7902,1.889379858970642,,
,,7,9031,1.887438178062439,,
,,8,10160,1.8867453336715698,,
,,9,11289,1.8855525255203247,,
,,10,12418,1.883551001548767,,
,,11,13547,1.8836830854415894,,
,,12,14676,1.8826451301574707,,
,,13,15805,1.8812814950942993,,
,,14,16934,1.8807810544967651,,
,,15,18063,1.881194829940796,,
,,16,19192,1.880397081375122,,
,,17,20321,1.8795225620269775,,
,,18,21450,1.878387451171875,,
,,19,22579,1.8780624866485596,,
,,20,23708,1.8774547576904297,,
,,21,24837,1.8775843381881714,,
,,22,25966,1.8767706155776978,,
,,23,27095,1.8760753870010376,,
,,24,28224,1.8758599758148193,,
,,25,29353,1.8759527206420898,,
,,26,30482,1.875929832458496,,
,,27,31611,1.8749980926513672,,
,,28,32740,1.874788522720337,,
,,29,33869,1.8753777742385864,,
,,30,34998,1.8739126920700073,,
,,31,36127,1.8747143745422363,,
,,32,37256,1.8745813369750977,,
,,33,38385,1.8746618032455444,,
,,34,39514,1.8741300106048584,,
,,35,40643,1.874487042427063,,
,,36,41772,1.8736789226531982,,
,,37,42901,1.8738138675689697,,
,,38,44030,1.8727062940597534,,
,,39,45159,1.8732655048370361,,
,,40,46288,1.873234748840332,,
,,41,47417,1.8730436563491821,,
,,42,48546,1.8735891580581665,,
,,43,49675,1.8738523721694946,,
,,44,50804,1.8728693723678589,,
,,45,51933,1.8729188442230225,,
,,46,53062,1.8725825548171997,,
,,47,54191,1.8734195232391357,,
,,48,55320,1.8729588985443115,,
,,49,56449,,0.884403645992279,0.8463242053985596
,,49,56449,1.8736037015914917,,
,,50,57578,1.8736822605133057,,
,,51,58707,1.873294472694397,,
,,52,59836,1.8730531930923462,,
,,53,60965,1.872813105583191,,
,,54,62094,1.8726297616958618,,
,,55,63223,1.8727103471755981,,
,,56,64352,1.8727984428405762,,
,,57,65481,1.8729571104049683,,
,,58,66610,1.8725696802139282,,
,,59,67739,1.8724768161773682,,
,,60,68868,1.8733714818954468,,
,,61,69997,1.871861457824707,,
,,62,71126,1.872758150100708,,
,,63,72255,1.8719366788864136,,
,,64,73384,1.872347354888916,,
,,65,74513,1.8730628490447998,,
,,66,75642,1.8726451396942139,,
,,67,76771,1.8724613189697266,,
,,68,77900,1.8726768493652344,,
,,69,79029,1.8724889755249023,,
,,70,80158,1.8714250326156616,,
,,71,81287,1.8723678588867188,,
,,72,82416,1.872087001800537,,
,,73,83545,1.8724031448364258,,
,,74,84674,1.8723444938659668,,
,,75,85803,1.8721404075622559,,
,,76,86932,1.8720660209655762,,
,,77,88061,1.872979998588562,,
,,78,89190,1.8731175661087036,,
,,79,90319,1.8723721504211426,,
,,80,91448,1.8722195625305176,,
,,81,92577,1.87186861038208,,
,,82,93706,1.8718277215957642,,
,,83,94835,1.8720418214797974,,
,,84,95964,1.8724042177200317,,
,,85,97093,1.871851921081543,,
,,86,98222,1.8724701404571533,,
,,87,99351,1.8719007968902588,,
,,88,100480,1.8720778226852417,,
,,89,101609,1.8722156286239624,,
,,90,102738,1.8717206716537476,,
,,91,103867,1.8720015287399292,,
,,92,104996,1.8721736669540405,,
