test_ndcg,test_precision,epoch,step,train_loss,validation_ndcg,validation_precision
0.6824924945831299,0.4017699062824249,0,0,,,
,,0,1128,0.7042981386184692,,
,,1,2257,0.6803624629974365,,
,,2,3386,0.6731199026107788,,
,,3,4515,0.6713542342185974,,
,,4,5644,0.670622706413269,,
,,5,6773,0.6702319979667664,,
,,6,7902,0.6699643731117249,,
,,7,9031,0.6697428822517395,,
,,8,10160,0.6695755124092102,,
,,9,11289,0.6694243550300598,,
,,10,12418,0.669264554977417,,
,,11,13547,0.669166088104248,,
,,12,14676,0.6690537929534912,,
,,13,15805,0.668948769569397,,
,,14,16934,0.6688474416732788,,
,,15,18063,0.6687467098236084,,
,,16,19192,0.668673574924469,,
,,17,20321,0.6685718297958374,,
,,18,21450,0.6682151556015015,,
,,19,22579,0.6671860218048096,,
,,20,23708,0.666641891002655,,
,,21,24837,0.6662830114364624,,
,,22,25966,0.6660610437393188,,
,,23,27095,0.6658819317817688,,
,,24,28224,0.6657079458236694,,
,,25,29353,0.6655547618865967,,
,,26,30482,0.6654444932937622,,
,,27,31611,0.6653558015823364,,
,,28,32740,0.665263831615448,,
,,29,33869,0.6651681661605835,,
,,30,34998,0.6650639772415161,,
,,31,36127,0.6650177836418152,,
,,32,37256,0.6649464964866638,,
,,33,38385,0.6648685336112976,,
,,34,39514,0.6647928953170776,,
,,35,40643,0.6647552251815796,,
,,36,41772,0.6646690964698792,,
,,37,42901,0.6646261215209961,,
,,38,44030,0.6645772457122803,,
,,39,45159,0.6645320057868958,,
,,40,46288,0.6645014882087708,,
,,41,47417,0.6644479632377625,,
,,42,48546,0.6644312739372253,,
,,43,49675,0.6643843650817871,,
,,44,50804,0.6643479466438293,,
,,45,51933,0.6643115282058716,,
,,46,53062,0.6642906069755554,,
,,47,54191,0.6642406582832336,,
,,48,55320,0.6642256379127502,,
,,49,56449,,0.90682452917099,0.8751107454299927
,,49,56449,0.6641920208930969,,
,,50,57578,0.6641664505004883,,
,,51,58707,0.6641418933868408,,
,,52,59836,0.6641278266906738,,
,,53,60965,0.6640954613685608,,
,,54,62094,0.6640735864639282,,
,,55,63223,0.6640470623970032,,
,,56,64352,0.6640210747718811,,
,,57,65481,0.6640105247497559,,
,,58,66610,0.6640000343322754,,
,,59,67739,0.663976788520813,,
,,60,68868,0.6639639139175415,,
,,61,69997,0.6639299392700195,,
,,62,71126,0.6639293432235718,,
,,63,72255,0.6639216542243958,,
,,64,73384,0.6639106869697571,,
,,65,74513,0.6639032363891602,,
,,66,75642,0.6638659238815308,,
,,67,76771,0.6638733148574829,,
,,68,77900,0.6638744473457336,,
,,69,79029,0.663858950138092,,
,,70,80158,0.6638355851173401,,
,,71,81287,0.6638568639755249,,
,,72,82416,0.6638310551643372,,
,,73,83545,0.6638376712799072,,
,,74,84674,0.6638159155845642,,
,,75,85803,0.6638337969779968,,
,,76,86932,0.6638145446777344,,
,,77,88061,0.6637908220291138,,
,,78,89190,0.6638058423995972,,
,,79,90319,0.6637762188911438,,
,,80,91448,0.6637825965881348,,
,,81,92577,0.6637728810310364,,
,,82,93706,0.6637725234031677,,
,,83,94835,0.6637591123580933,,
,,84,95964,0.6637521386146545,,
,,85,97093,0.6637592911720276,,
,,86,98222,0.6637502312660217,,
,,87,99351,0.6637575030326843,,
,,88,100480,0.6637288928031921,,
,,89,101609,0.6637449264526367,,
,,90,102738,0.6637479662895203,,
,,91,103867,0.6637258529663086,,
,,92,104996,0.6637227535247803,,
,,93,106125,0.6637223958969116,,
,,94,107254,0.6637313365936279,,
,,95,108383,0.6637253165245056,,
,,96,109512,0.6637218594551086,,
,,97,110641,0.6637120842933655,,
,,98,111770,0.6637023687362671,,
,,99,112899,,0.9076570868492126,0.875996470451355
,,99,112899,0.6637262105941772,,
,,100,114028,0.663712203502655,,
,,101,115157,0.663707971572876,,
,,102,116286,0.6637023687362671,,
,,103,117415,0.6637046933174133,,
,,104,118544,0.6636983156204224,,
,,105,119673,0.6636930108070374,,
,,106,120802,0.6636738181114197,,
,,107,121931,0.6636698246002197,,
,,108,123060,0.6636845469474792,,
,,109,124189,0.6637114882469177,,
,,110,125318,0.6636532545089722,,
,,111,126447,0.6636579632759094,,
,,112,127576,0.6636714935302734,,
,,113,128705,0.6636476516723633,,
,,114,129834,0.6636614799499512,,
,,115,130963,0.6636520028114319,,
,,116,132092,0.6636499762535095,,
,,117,133221,0.6636509895324707,,
,,118,134350,0.6636645793914795,,
,,119,135479,0.6636481285095215,,
,,120,136608,0.6636530756950378,,
,,121,137737,0.6636375188827515,,
,,122,138866,0.6636353731155396,,
,,123,139995,0.6636388301849365,,
,,124,141124,0.6636369228363037,,
,,125,142253,0.6636304259300232,,
,,126,143382,0.663628101348877,,
,,127,144511,0.6636419296264648,,
,,128,145640,0.6636338233947754,,
,,129,146769,0.6636204123497009,,
,,130,147898,0.6636168360710144,,
,,131,149027,0.6636228561401367,,
,,132,150156,0.6636055707931519,,
,,133,151285,0.6636139750480652,,
,,134,152414,0.663610577583313,,
,,135,153543,0.6636336445808411,,
,,136,154672,0.6636044383049011,,
,,137,155801,0.663600504398346,,
,,138,156930,0.6635937094688416,,
,,139,158059,0.6635913252830505,,
,,140,159188,0.6636078357696533,,
,,141,160317,0.663600742816925,,
,,142,161446,0.6636074781417847,,
,,143,162575,0.6635850667953491,,
,,144,163704,0.663610577583313,,
,,145,164833,0.6636028289794922,,
,,146,165962,0.6635881066322327,,
,,147,167091,0.6635776162147522,,
,,148,168220,0.6635786890983582,,
,,149,169349,,0.9063317179679871,0.872453510761261
,,149,169349,0.6635825634002686,,
,,150,170478,0.6635789275169373,,
,,151,171607,0.663572371006012,,
,,152,172736,0.6635763049125671,,
,,153,173865,0.6635863184928894,,
,,154,174994,0.6635521650314331,,
,,155,176123,0.6635725498199463,,
,,156,177252,0.6635603904724121,,
,,157,178381,0.6635607481002808,,
,,158,179510,0.6635605096817017,,
,,159,180639,0.6635640263557434,,
,,160,181768,0.6635715365409851,,
,,161,182897,0.6635626554489136,,
,,162,184026,0.6635628342628479,,
,,163,185155,0.6635661721229553,,
,,164,186284,0.6635560989379883,,
,,165,187413,0.6635604500770569,,
,,166,188542,0.6635570526123047,,
,,167,189671,0.6635518670082092,,
,,168,190800,0.6635375618934631,,
,,169,191929,0.6635438203811646,,
,,170,193058,0.6635596752166748,,
,,171,194187,0.663546085357666,,
,,172,195316,0.6635535955429077,,
,,173,196445,0.6635425686836243,,
,,174,197574,0.6635308861732483,,
,,175,198703,0.663542628288269,,
,,176,199832,0.6635414361953735,,
,,177,200961,0.6635494232177734,,
,,178,202090,0.6635341048240662,,
,,179,203219,0.6635554432868958,,
,,180,204348,0.6635327339172363,,
,,181,205477,0.6635312438011169,,
,,182,206606,0.6635410785675049,,
,,183,207735,0.6635426878929138,,
,,184,208864,0.6635243892669678,,
,,185,209993,0.6635421514511108,,
,,186,211122,0.663537323474884,,
,,187,212251,0.6635541319847107,,
,,188,213380,0.6635447144508362,,
,,189,214509,0.6635346412658691,,
,,190,215638,0.6635348796844482,,
,,191,216767,0.6635364294052124,,
,,192,217896,0.663540780544281,,
,,193,219025,0.6635326743125916,,
,,194,220154,0.6635357737541199,,
,,195,221283,0.6635448932647705,,
,,196,222412,0.6635375618934631,,
,,197,223541,0.6635332107543945,,
,,198,224670,0.6635271310806274,,
,,199,225799,,0.9061815738677979,0.8720106482505798
,,199,225799,0.6635220646858215,,
,,200,226928,0.6635304689407349,,
,,201,228057,0.6635374426841736,,
,,202,229186,0.6635146141052246,,
,,203,230315,0.6635268926620483,,
,,204,231444,0.6635231971740723,,
,,205,232573,0.6635370254516602,,
,,206,233702,0.6635355949401855,,
,,207,234831,0.6635225415229797,,
,,208,235960,0.6635312438011169,,
,,209,237089,0.6635258197784424,,
,,210,238218,0.6635211110115051,,
,,211,239347,0.6635226011276245,,
,,212,240476,0.6635171175003052,,
,,213,241605,0.6635193824768066,,
,,214,242734,0.663518488407135,,
,,215,243863,0.663515031337738,,
,,216,244992,0.6635244488716125,,
,,217,246121,0.6635262966156006,,
,,218,247250,0.6635152101516724,,
,,219,248379,0.6635105609893799,,
,,220,249508,0.6635217070579529,,
,,221,250637,0.6635189652442932,,
,,222,251766,0.6635040044784546,,
,,223,252895,0.6635212898254395,,
,,224,254024,0.6635105609893799,,
,,225,255153,0.6635193228721619,,
,,226,256282,0.6635122895240784,,
,,227,257411,0.6635177731513977,,
,,228,258540,0.6635109782218933,,
,,229,259669,0.6635076999664307,,
,,230,260798,0.6635044813156128,,
,,231,261927,0.6635133028030396,,
,,232,263056,0.6635151505470276,,
,,233,264185,0.6635146141052246,,
,,234,265314,0.6635118722915649,,
,,235,266443,0.6635276079177856,,
,,236,267572,0.6635037660598755,,
,,237,268701,0.6635024547576904,,
,,238,269830,0.6635172367095947,,
,,239,270959,0.6635056734085083,,
,,240,272088,0.6635099649429321,,
,,241,273217,0.6635116934776306,,
,,242,274346,0.663517951965332,,
,,243,275475,0.6635087728500366,,
,,244,276604,0.6635147333145142,,
,,245,277733,0.6635140180587769,,
,,246,278862,0.6635050773620605,,
,,247,279991,0.6635071635246277,,
,,248,281120,0.6635034084320068,,
,,249,282249,,0.9067816138267517,0.8737820982933044
,,249,282249,0.663507342338562,,
,,250,283378,0.6635048985481262,,
,,251,284507,0.6635037064552307,,
,,252,285636,0.6635149717330933,,
,,253,286765,0.6635138392448425,,
,,254,287894,0.6635075211524963,,
,,255,289023,0.663495659828186,,
,,256,290152,0.6635004281997681,,
,,257,291281,0.6635180115699768,,
,,258,292410,0.6634933352470398,,
,,259,293539,0.6635001301765442,,
,,260,294668,0.663504958152771,,
,,261,295797,0.6634809374809265,,
,,262,296926,0.663488507270813,,
,,263,298055,0.6635067462921143,,
,,264,299184,0.663485586643219,,
,,265,300313,0.6635141372680664,,
,,266,301442,0.6634931564331055,,
,,267,302571,0.6634873747825623,,
,,268,303700,0.6634919047355652,,
,,269,304829,0.6634906530380249,,
,,270,305958,0.6634805202484131,,
,,271,307087,0.6634852886199951,,
,,272,308216,0.6634815335273743,,
,,273,309345,0.663490891456604,,
,,274,310474,0.6634886264801025,,
,,275,311603,0.6634791493415833,,
,,276,312732,0.6634794473648071,,
,,277,313861,0.6634750962257385,,
,,278,314990,0.6634827256202698,,
,,279,316119,0.6634690165519714,,
,,280,317248,0.6634706854820251,,
,,281,318377,0.6634687185287476,,
,,282,319506,0.6634674668312073,,
,,283,320635,0.6634621024131775,,
,,284,321764,0.6634705662727356,,
,,285,322893,0.6634659171104431,,
,,286,324022,0.6634957790374756,,
,,287,325151,0.6634729504585266,,
,,288,326280,0.6634606719017029,,
,,289,327409,0.6634726524353027,,
,,290,328538,0.6634738445281982,,
,,291,329667,0.6634754538536072,,
,,292,330796,0.6634641885757446,,
,,293,331925,0.6634663939476013,,
,,294,333054,0.6634714603424072,,
,,295,334183,0.663476288318634,,
,,296,335312,0.6634684205055237,,
,,297,336441,0.663465678691864,,
,,298,337570,0.6634681224822998,,
,,299,338699,,0.9064925909042358,0.872453510761261
