test_ndcg,test_precision,epoch,step,train_loss,validation_ndcg,validation_precision
0.5813503265380859,0.2345132678747177,0,0,,,
,,0,49,0.7176586389541626,,
,,0,99,0.7051586508750916,,
,,0,149,0.6989085674285889,,
,,0,199,0.7114086151123047,,
,,0,249,0.7239086627960205,,
,,0,299,0.6801586151123047,,
,,0,349,0.7176586389541626,,
,,0,399,0.6989086270332336,,
,,0,449,0.6989086270332336,,
,,0,499,0.7176586389541626,,
,,0,549,0.7051586508750916,,
,,0,599,0.7051586508750916,,
,,0,649,0.7114086151123047,,
,,0,699,0.7051586508750916,,
,,0,749,0.7239086627960205,,
,,0,799,0.6989086270332336,,
,,0,849,0.7176586389541626,,
,,0,899,0.7051587104797363,,
,,0,949,0.7051586508750916,,
,,0,999,0.7114086151123047,,
,,0,1049,0.6989086866378784,,
,,0,1099,0.7114086747169495,,
,,0,1128,,0.7753607630729675,0.5004428625106812
0.7689793109893799,0.4756637215614319,1,1129,,,
