test_ndcg,test_precision,epoch,step,train_loss,validation_ndcg,validation_precision
0.4094260632991791,0.06150442361831665,0,0,,,
,,0,1128,0.6758729219436646,,
,,1,2257,0.66983562707901,,
,,2,3386,0.6695217490196228,,
,,3,4515,0.6692600846290588,,
,,4,5644,0.6686767339706421,,
,,5,6773,0.6666916608810425,,
,,6,7902,0.6662010550498962,,
,,7,9031,0.6658839583396912,,
,,8,10160,0.6656702756881714,,
,,9,11289,0.6654179096221924,,
,,10,12418,0.6653254628181458,,
,,11,13547,0.6652091145515442,,
,,12,14676,0.6650174260139465,,
,,13,15805,0.6649152040481567,,
,,14,16934,0.6648474931716919,,
,,15,18063,0.6647158861160278,,
,,16,19192,0.6646808385848999,,
,,17,20321,0.6646553874015808,,
,,18,21450,0.6644821763038635,,
,,19,22579,0.6644658446311951,,
,,20,23708,0.66440349817276,,
,,21,24837,0.6644145250320435,,
,,22,25966,0.664452314376831,,
,,23,27095,0.6643010377883911,,
,,24,28224,0.6642045974731445,,
,,25,29353,0.6643214821815491,,
,,26,30482,0.6643171906471252,,
,,27,31611,0.664284348487854,,
,,28,32740,0.664212167263031,,
,,29,33869,0.6641863584518433,,
,,30,34998,0.6641343235969543,,
,,31,36127,0.6641443371772766,,
,,32,37256,0.6641274690628052,,
,,33,38385,0.6641337871551514,,
,,34,39514,0.6641652584075928,,
,,35,40643,0.6641427874565125,,
,,36,41772,0.6641355752944946,,
,,37,42901,0.664059579372406,,
,,38,44030,0.6640371680259705,,
,,39,45159,0.6640472412109375,,
,,40,46288,0.6640139818191528,,
,,41,47417,0.6639674305915833,,
,,42,48546,0.6639246940612793,,
,,43,49675,0.6639752984046936,,
,,44,50804,0.6639887690544128,,
,,45,51933,0.6639618277549744,,
,,46,53062,0.6639586687088013,,
,,47,54191,0.6639190912246704,,
,,48,55320,0.6639955639839172,,
,,49,56449,,0.9066653847694397,0.8751107454299927
,,49,56449,0.6639257669448853,,
,,50,57578,0.6639608144760132,,
,,51,58707,0.6638952493667603,,
,,52,59836,0.6639155149459839,,
,,53,60965,0.663848876953125,,
,,54,62094,0.6638423800468445,,
,,55,63223,0.6638578772544861,,
,,56,64352,0.6638861894607544,,
,,57,65481,0.663834810256958,,
,,58,66610,0.6638705134391785,,
,,59,67739,0.6638892292976379,,
,,60,68868,0.6638210415840149,,
,,61,69997,0.6638650298118591,,
,,62,71126,0.6637441515922546,,
,,63,72255,0.6638349294662476,,
,,64,73384,0.6637943983078003,,
,,65,74513,0.6637670397758484,,
,,66,75642,0.6638118028640747,,
,,67,76771,0.6638063192367554,,
,,68,77900,0.6638085246086121,,
,,69,79029,0.6638084650039673,,
,,70,80158,0.6637497544288635,,
,,71,81287,0.6637575030326843,,
,,72,82416,0.6638038754463196,,
,,73,83545,0.6638054847717285,,
,,74,84674,0.6637647747993469,,
,,75,85803,0.6637135744094849,,
,,76,86932,0.6637206077575684,,
,,77,88061,0.6637255549430847,,
,,78,89190,0.6637206077575684,,
,,79,90319,0.6637040972709656,,
,,80,91448,0.6637209057807922,,
,,81,92577,0.6637690663337708,,
,,82,93706,0.6636870503425598,,
,,83,94835,0.6636576056480408,,
,,84,95964,0.6636762619018555,,
,,85,97093,0.6636672019958496,,
,,86,98222,0.6636558175086975,,
,,87,99351,0.6636834144592285,,
,,88,100480,0.663687527179718,,
,,89,101609,0.6636822819709778,,
,,90,102738,0.6636614203453064,,
,,91,103867,0.6636309623718262,,
,,92,104996,0.6636684536933899,,
,,93,106125,0.6636735200881958,,
,,94,107254,0.6636571288108826,,
,,95,108383,0.6636505126953125,,
,,96,109512,0.6636478304862976,,
,,97,110641,0.6636874675750732,,
,,98,111770,0.6637016534805298,,
,,99,112899,,0.9072972536087036,0.875996470451355
,,99,112899,0.6636251211166382,,
,,100,114028,0.6636348366737366,,
,,101,115157,0.6635932326316833,,
,,102,116286,0.6636651754379272,,
,,103,117415,0.6636803150177002,,
,,104,118544,0.6636437177658081,,
,,105,119673,0.6636286973953247,,
,,106,120802,0.6636085510253906,,
,,107,121931,0.6636372208595276,,
,,108,123060,0.6635838150978088,,
,,109,124189,0.663594663143158,,
,,110,125318,0.6636393666267395,,
,,111,126447,0.663644015789032,,
,,112,127576,0.6635972857475281,,
,,113,128705,0.6636331677436829,,
,,114,129834,0.6635905504226685,,
,,115,130963,0.6635698676109314,,
,,116,132092,0.6635771989822388,,
,,117,133221,0.6635969877243042,,
,,118,134350,0.6636184453964233,,
,,119,135479,0.6635525822639465,,
,,120,136608,0.6635596752166748,,
,,121,137737,0.6636053919792175,,
,,122,138866,0.6636053919792175,,
,,123,139995,0.6635934114456177,,
,,124,141124,0.6635721325874329,,
,,125,142253,0.6636105179786682,,
,,126,143382,0.6635829210281372,,
,,127,144511,0.6635826230049133,,
,,128,145640,0.6635152697563171,,
,,129,146769,0.6635844111442566,,
,,130,147898,0.6635915040969849,,
,,131,149027,0.6635475158691406,,
,,132,150156,0.6635688543319702,,
,,133,151285,0.6635785698890686,,
,,134,152414,0.6635324358940125,,
,,135,153543,0.6635342240333557,,
,,136,154672,0.6635125875473022,,
,,137,155801,0.6635406017303467,,
,,138,156930,0.6635538339614868,,
,,139,158059,0.6635095477104187,,
,,140,159188,0.6635333299636841,,
,,141,160317,0.6635229587554932,,
,,142,161446,0.6635367274284363,,
,,143,162575,0.6635248064994812,,
,,144,163704,0.6634800434112549,,
,,145,164833,0.6635121703147888,,
,,146,165962,0.6635481119155884,,
,,147,167091,0.6634659767150879,,
,,148,168220,0.6635174751281738,,
,,149,169349,,0.9084883332252502,0.8764393329620361
,,149,169349,0.6635399460792542,,
,,150,170478,0.6635168194770813,,
,,151,171607,0.6634637713432312,,
,,152,172736,0.6634617447853088,,
,,153,173865,0.6635145545005798,,
,,154,174994,0.6635583639144897,,
,,155,176123,0.6634700298309326,,
,,156,177252,0.6634851694107056,,
,,157,178381,0.6635285019874573,,
,,158,179510,0.6634615659713745,,
,,159,180639,0.663446843624115,,
,,160,181768,0.6634791493415833,,
,,161,182897,0.6634930968284607,,
,,162,184026,0.6634436249732971,,
,,163,185155,0.6634747982025146,,
,,164,186284,0.663498044013977,,
,,165,187413,0.6634557247161865,,
,,166,188542,0.663463830947876,,
,,167,189671,0.6634280681610107,,
,,168,190800,0.6634284257888794,,
,,169,191929,0.6634687185287476,,
,,170,193058,0.6634570956230164,,
,,171,194187,0.6634491682052612,,
,,172,195316,0.6634430885314941,,
,,173,196445,0.6634383797645569,,
,,174,197574,0.6634501218795776,,
,,175,198703,0.6634766459465027,,
,,176,199832,0.6634169816970825,,
,,177,200961,0.6634359359741211,,
,,178,202090,0.6634482741355896,,
,,179,203219,0.6634124517440796,,
,,180,204348,0.6634368300437927,,
,,181,205477,0.6634345054626465,,
,,182,206606,0.6634305119514465,,
,,183,207735,0.6634203791618347,,
,,184,208864,0.6634389162063599,,
,,185,209993,0.6634303331375122,,
,,186,211122,0.6634253859519958,,
,,187,212251,0.6634368896484375,,
,,188,213380,0.6633756756782532,,
,,189,214509,0.663385272026062,,
,,190,215638,0.6634332537651062,,
,,191,216767,0.6634088158607483,,
,,192,217896,0.6633902788162231,,
,,193,219025,0.6633702516555786,,
,,194,220154,0.6634418368339539,,
,,195,221283,0.6634178161621094,,
,,196,222412,0.663390040397644,,
,,197,223541,0.6633974313735962,,
,,198,224670,0.6633617877960205,,
,,199,225799,,0.9069644212722778,0.8711248636245728
,,199,225799,0.6633846759796143,,
0.9074134230613708,0.874336302280426,200,225800,,,
