test_ndcg,test_precision,epoch,step,train_loss,validation_ndcg,validation_precision
0.4698430597782135,0.06858406960964203,0,0,,,
,,0,1128,1.902087926864624,,
,,1,2257,1.8912203311920166,,
,,2,3386,1.8899459838867188,,
,,3,4515,1.8891186714172363,,
,,4,5644,1.8880109786987305,,
,,5,6773,1.8887603282928467,,
,,6,7902,1.8893123865127563,,
,,7,9031,1.8875236511230469,,
,,8,10160,1.8862905502319336,,
,,9,11289,1.8873456716537476,,
,,10,12418,1.8871902227401733,,
,,11,13547,1.8857508897781372,,
,,12,14676,1.886695146560669,,
,,13,15805,1.8865450620651245,,
,,14,16934,1.8850171566009521,,
,,15,18063,1.8860859870910645,,
,,16,19192,1.8852510452270508,,
,,17,20321,1.8859975337982178,,
,,18,21450,1.885748267173767,,
,,19,22579,1.8859881162643433,,
,,20,23708,1.8851163387298584,,
,,21,24837,1.8870091438293457,,
,,22,25966,1.885246753692627,,
,,23,27095,1.8847603797912598,,
,,24,28224,1.8841383457183838,,
,,25,29353,1.8858072757720947,,
,,26,30482,1.8857982158660889,,
,,27,31611,1.884814977645874,,
,,28,32740,1.8841214179992676,,
,,29,33869,1.8855692148208618,,
,,30,34998,1.8849818706512451,,
,,31,36127,1.8840152025222778,,
,,32,37256,1.8845264911651611,,
,,33,38385,1.8837758302688599,,
,,34,39514,1.88444185256958,,
,,35,40643,1.8848034143447876,,
,,36,41772,1.8833897113800049,,
,,37,42901,1.8842555284500122,,
,,38,44030,1.883535385131836,,
,,39,45159,1.8854186534881592,,
,,40,46288,1.8838554620742798,,
,,41,47417,1.8842459917068481,,
,,42,48546,1.8845244646072388,,
,,43,49675,1.8842267990112305,,
,,44,50804,1.8843166828155518,,
,,45,51933,1.8834525346755981,,
,,46,53062,1.88374924659729,,
,,47,54191,1.8843910694122314,,
,,48,55320,1.8838626146316528,,
,,49,56449,,0.8897165060043335,0.8538529872894287
,,49,56449,1.8850709199905396,,
,,50,57578,1.8828860521316528,,
,,51,58707,1.8822399377822876,,
,,52,59836,1.8820126056671143,,
,,53,60965,1.881874442100525,,
,,54,62094,1.8851453065872192,,
,,55,63223,1.8836243152618408,,
,,56,64352,1.8828034400939941,,
,,57,65481,1.8822104930877686,,
,,58,66610,1.8815200328826904,,
,,59,67739,1.8826724290847778,,
,,60,68868,1.8833677768707275,,
,,61,69997,1.8827660083770752,,
,,62,71126,1.884255051612854,,
,,63,72255,1.8846077919006348,,
,,64,73384,1.8830265998840332,,
,,65,74513,1.8815749883651733,,
,,66,75642,1.8832595348358154,,
,,67,76771,1.8839404582977295,,
,,68,77900,1.8831392526626587,,
,,69,79029,1.883331537246704,,
,,70,80158,1.8820774555206299,,
,,71,81287,1.8821771144866943,,
,,72,82416,1.8819955587387085,,
,,73,83545,1.8831288814544678,,
,,74,84674,1.882897973060608,,
,,75,85803,1.881858468055725,,
