test_ndcg,test_precision,epoch,step,train_loss,validation_ndcg,validation_precision
0.5180798172950745,0.07300885021686554,0,0,,,
,,0,1128,0.671927809715271,,
,,1,2257,0.670226514339447,,
,,2,3386,0.6701093912124634,,
,,3,4515,0.6699728965759277,,
,,4,5644,0.6698038578033447,,
,,5,6773,0.6697319149971008,,
,,6,7902,0.6697529554367065,,
,,7,9031,0.6674647927284241,,
,,8,10160,0.6671206951141357,,
,,9,11289,0.666904091835022,,
,,10,12418,0.6667262315750122,,
,,11,13547,0.6666708588600159,,
,,12,14676,0.6664084196090698,,
,,13,15805,0.6663790941238403,,
,,14,16934,0.6662383675575256,,
,,15,18063,0.6661683917045593,,
,,16,19192,0.6661127805709839,,
,,17,20321,0.6660586595535278,,
,,18,21450,0.666114866733551,,
,,19,22579,0.666096568107605,,
,,20,23708,0.6660341024398804,,
,,21,24837,0.6658254265785217,,
,,22,25966,0.6659419536590576,,
,,23,27095,0.6658146381378174,,
,,24,28224,0.6658614277839661,,
,,25,29353,0.6657564640045166,,
,,26,30482,0.6657599806785583,,
,,27,31611,0.665716290473938,,
,,28,32740,0.6657147407531738,,
,,29,33869,0.6656336188316345,,
,,30,34998,0.6656622290611267,,
,,31,36127,0.6656679511070251,,
,,32,37256,0.6657543182373047,,
,,33,38385,0.6655694842338562,,
,,34,39514,0.6656772494316101,,
,,35,40643,0.6657177209854126,,
,,36,41772,0.6654159426689148,,
,,37,42901,0.6654777526855469,,
,,38,44030,0.665498673915863,,
,,39,45159,0.6655005812644958,,
,,40,46288,0.6654365658760071,,
,,41,47417,0.6655235886573792,,
,,42,48546,0.6654737591743469,,
,,43,49675,0.665441632270813,,
,,44,50804,0.6654289364814758,,
,,45,51933,0.665388286113739,,
,,46,53062,0.6653658747673035,,
,,47,54191,0.6654254198074341,,
,,48,55320,0.6653381586074829,,
,,49,56449,,0.9151720404624939,0.8835252523422241
,,49,56449,0.6653812527656555,,
,,50,57578,0.665313720703125,,
,,51,58707,0.6652528643608093,,
,,52,59836,0.6654365062713623,,
,,53,60965,0.6654062867164612,,
,,54,62094,0.6652606129646301,,
,,55,63223,0.6653856635093689,,
,,56,64352,0.6651992797851562,,
,,57,65481,0.6652600765228271,,
,,58,66610,0.665386974811554,,
,,59,67739,0.6652367115020752,,
,,60,68868,0.6651955246925354,,
,,61,69997,0.6653063297271729,,
,,62,71126,0.6652673482894897,,
,,63,72255,0.665301501750946,,
,,64,73384,0.6652458310127258,,
,,65,74513,0.665232241153717,,
,,66,75642,0.6653982996940613,,
,,67,76771,0.6652114391326904,,
,,68,77900,0.6651266813278198,,
,,69,79029,0.6652610301971436,,
,,70,80158,0.6652359366416931,,
,,71,81287,0.6653300523757935,,
,,72,82416,0.6651561260223389,,
,,73,83545,0.665281355381012,,
,,74,84674,0.665233314037323,,
,,75,85803,0.6652336716651917,,
,,76,86932,0.6651081442832947,,
,,77,88061,0.6652408838272095,,
,,78,89190,0.6651756763458252,,
,,79,90319,0.6650978922843933,,
,,80,91448,0.6651879549026489,,
,,81,92577,0.665278971195221,,
,,82,93706,0.665159285068512,,
,,83,94835,0.6651498675346375,,
,,84,95964,0.6650940775871277,,
,,85,97093,0.6653515100479126,,
,,86,98222,0.665153980255127,,
,,87,99351,0.6652048230171204,,
,,88,100480,0.665176510810852,,
,,89,101609,0.6650868654251099,,
,,90,102738,0.6651469469070435,,
,,91,103867,0.6652138829231262,,
,,92,104996,0.6652353405952454,,
,,93,106125,0.665198028087616,,
,,94,107254,0.6651172041893005,,
,,95,108383,0.6650719046592712,,
,,96,109512,0.6652711033821106,,
,,97,110641,0.6653090715408325,,
,,98,111770,0.6651061773300171,,
,,99,112899,,0.9136582016944885,0.883082389831543
,,99,112899,0.6651756167411804,,
,,100,114028,0.6650607585906982,,
,,101,115157,0.6652370691299438,,
,,102,116286,0.6651725172996521,,
,,103,117415,0.6649821996688843,,
,,104,118544,0.6649793982505798,,
,,105,119673,0.6650905609130859,,
,,106,120802,0.6651307940483093,,
,,107,121931,0.6650785207748413,,
,,108,123060,0.6651125550270081,,
,,109,124189,0.665083110332489,,
,,110,125318,0.6649917364120483,,
,,111,126447,0.6650951504707336,,
,,112,127576,0.6650741100311279,,
,,113,128705,0.6651326417922974,,
,,114,129834,0.6648672819137573,,
,,115,130963,0.6650959253311157,,
,,116,132092,0.6649597883224487,,
,,117,133221,0.664946973323822,,
,,118,134350,0.6650255918502808,,
,,119,135479,0.6649508476257324,,
,,120,136608,0.6650004386901855,,
,,121,137737,0.665088951587677,,
,,122,138866,0.6650446057319641,,
,,123,139995,0.6649532318115234,,
,,124,141124,0.6648696660995483,,
,,125,142253,0.6649050712585449,,
