test_ndcg,test_precision,epoch,step,train_loss,validation_ndcg,validation_precision
0.42380401492118835,0.059734512120485306,0,0,,,
,,0,1128,1.932422161102295,,
,,1,2257,1.8889316320419312,,
,,2,3386,1.8859707117080688,,
,,3,4515,1.884323000907898,,
,,4,5644,1.884348750114441,,
,,5,6773,1.8821702003479004,,
,,6,7902,1.882303237915039,,
,,7,9031,1.8807077407836914,,
,,8,10160,1.8800634145736694,,
,,9,11289,1.8793326616287231,,
,,10,12418,1.8790589570999146,,
,,11,13547,1.8780293464660645,,
,,12,14676,1.877532720565796,,
,,13,15805,1.8773112297058105,,
,,14,16934,1.87669038772583,,
,,15,18063,1.8766793012619019,,
,,16,19192,1.875674843788147,,
,,17,20321,1.875998616218567,,
,,18,21450,1.8764220476150513,,
,,19,22579,1.87669837474823,,
,,20,23708,1.8749758005142212,,
,,21,24837,1.8758682012557983,,
,,22,25966,1.8750914335250854,,
,,23,27095,1.8747361898422241,,
,,24,28224,1.8745975494384766,,
,,25,29353,1.8749237060546875,,
,,26,30482,1.8753516674041748,,
,,27,31611,1.8746966123580933,,
,,28,32740,1.8741652965545654,,
,,29,33869,1.8741968870162964,,
,,30,34998,1.873966097831726,,
,,31,36127,1.8746665716171265,,
,,32,37256,1.8741531372070312,,
,,33,38385,1.8739217519760132,,
,,34,39514,1.875213384628296,,
,,35,40643,1.8743236064910889,,
,,36,41772,1.8738768100738525,,
,,37,42901,1.8737891912460327,,
,,38,44030,1.8736450672149658,,
,,39,45159,1.8740234375,,
,,40,46288,1.8736244440078735,,
,,41,47417,1.8742879629135132,,
,,42,48546,1.8738499879837036,,
,,43,49675,1.8741123676300049,,
,,44,50804,1.8738409280776978,,
,,45,51933,1.8737229108810425,,
,,46,53062,1.873791217803955,,
,,47,54191,1.8731011152267456,,
,,48,55320,1.8734350204467773,,
,,49,56449,,0.8856698274612427,0.8449955582618713
,,49,56449,1.8731882572174072,,
,,50,57578,1.873218297958374,,
,,51,58707,1.87378990650177,,
,,52,59836,1.8736560344696045,,
,,53,60965,1.8733292818069458,,
,,54,62094,1.8728779554367065,,
,,55,63223,1.873460292816162,,
,,56,64352,1.87356436252594,,
,,57,65481,1.8730987310409546,,
,,58,66610,1.873096227645874,,
,,59,67739,1.873598575592041,,
,,60,68868,1.8733941316604614,,
,,61,69997,1.872602105140686,,
,,62,71126,1.8714205026626587,,
,,63,72255,1.8695205450057983,,
,,64,73384,1.868875503540039,,
,,65,74513,1.8678861856460571,,
,,66,75642,1.867384910583496,,
,,67,76771,1.8654186725616455,,
,,68,77900,1.8664382696151733,,
,,69,79029,1.8656800985336304,,
,,70,80158,1.8669601678848267,,
,,71,81287,1.8661845922470093,,
,,72,82416,1.8645977973937988,,
,,73,83545,1.8650699853897095,,
,,74,84674,1.8650944232940674,,
,,75,85803,1.8648616075515747,,
,,76,86932,1.8643940687179565,,
,,77,88061,1.8645508289337158,,
,,78,89190,1.865243911743164,,
,,79,90319,1.863743543624878,,
,,80,91448,1.864814043045044,,
,,81,92577,1.8635538816452026,,
,,82,93706,1.8630738258361816,,
,,83,94835,1.8637677431106567,,
,,84,95964,1.863505244255066,,
