test_ndcg,test_precision,epoch,step,train_loss,validation_ndcg,validation_precision
0.5175262093544006,0.11061947047710419,0,0,,,
,,0,1128,2.1220479011535645,,
,,1,2257,2.1035261154174805,,
,,2,3386,2.1035306453704834,,
,,3,4515,2.1032979488372803,,
,,4,5644,2.103337287902832,,
,,5,6773,2.1037087440490723,,
,,6,7902,2.10380220413208,,
,,7,9031,2.103259801864624,,
,,8,10160,2.103443145751953,,
,,9,11289,2.1037137508392334,,
,,10,12418,2.1033334732055664,,
,,11,13547,2.1031436920166016,,
,,12,14676,2.1035242080688477,,
,,13,15805,2.103483200073242,,
,,14,16934,2.1032843589782715,,
,,15,18063,2.103139877319336,,
,,16,19192,2.1030681133270264,,
,,17,20321,2.103320598602295,,
,,18,21450,2.103436231613159,,
,,19,22579,2.1040806770324707,,
,,20,23708,2.1032090187072754,,
,,21,24837,2.103299617767334,,
,,22,25966,2.1037261486053467,,
,,23,27095,2.1037075519561768,,
,,24,28224,2.1034739017486572,,
,,25,29353,2.103677988052368,,
,,26,30482,2.103811502456665,,
,,27,31611,2.1031222343444824,,
,,28,32740,2.103062152862549,,
,,29,33869,2.103445291519165,,
,,30,34998,2.103626012802124,,
,,31,36127,2.103721857070923,,
,,32,37256,2.1037330627441406,,
,,33,38385,2.1034228801727295,,
,,34,39514,2.1036288738250732,,
,,35,40643,2.103245973587036,,
,,36,41772,2.103837013244629,,
,,37,42901,2.1033613681793213,,
,,38,44030,2.103313684463501,,
,,39,45159,2.1037437915802,,
,,40,46288,2.1035237312316895,,
,,41,47417,2.103886127471924,,
,,42,48546,2.1032555103302,,
,,43,49675,2.1035420894622803,,
,,44,50804,2.1037180423736572,,
,,45,51933,2.1032257080078125,,
,,46,53062,2.1035661697387695,,
,,47,54191,2.103214740753174,,
,,48,55320,2.1039817333221436,,
,,49,56449,,0.7871329188346863,0.5287865400314331
,,49,56449,2.1033153533935547,,
,,50,57578,2.103036880493164,,
,,51,58707,2.1039626598358154,,
,,52,59836,2.1032326221466064,,
,,53,60965,2.102874755859375,,
,,54,62094,2.103577136993408,,
,,55,63223,2.1041927337646484,,
,,56,64352,2.1031875610351562,,
,,57,65481,2.1036534309387207,,
,,58,66610,2.103503942489624,,
,,59,67739,2.103135347366333,,
,,60,68868,2.1039271354675293,,
,,61,69997,2.1035354137420654,,
,,62,71126,2.1027283668518066,,
,,63,72255,2.103837013244629,,
,,64,73384,2.103459119796753,,
,,65,74513,2.1034371852874756,,
,,66,75642,2.10286808013916,,
,,67,76771,2.1034438610076904,,
,,68,77900,2.103379487991333,,
,,69,79029,2.103881597518921,,
,,70,80158,2.1034023761749268,,
,,71,81287,2.103144407272339,,
,,72,82416,2.1032590866088867,,
,,73,83545,2.103721857070923,,
,,74,84674,2.103515625,,
,,75,85803,2.1032774448394775,,
,,76,86932,2.1040360927581787,,
,,77,88061,2.103573799133301,,
,,78,89190,2.103719472885132,,
,,79,90319,2.1033434867858887,,
,,80,91448,2.1035594940185547,,
,,81,92577,2.103611946105957,,
,,82,93706,2.103276252746582,,
,,83,94835,2.103393793106079,,
,,84,95964,2.103607654571533,,
,,85,97093,2.1034679412841797,,
,,86,98222,2.103428602218628,,
,,87,99351,2.10400128364563,,
,,88,100480,2.1029200553894043,,
,,89,101609,2.104592800140381,,
,,90,102738,2.1036295890808105,,
,,91,103867,2.1034834384918213,,
,,92,104996,2.103323459625244,,
,,93,106125,2.1040995121002197,,
,,94,107254,2.1032252311706543,,
,,95,108383,2.1034657955169678,,
,,96,109512,2.1030771732330322,,
,,97,110641,2.1035687923431396,,
,,98,111770,2.103715658187866,,
,,99,112899,,0.7871329188346863,0.5287865400314331
,,99,112899,2.103783369064331,,
,,100,114028,2.103450298309326,,
,,101,115157,2.103516101837158,,
,,102,116286,2.1036977767944336,,
,,103,117415,2.1036911010742188,,
,,104,118544,2.1033668518066406,,
,,105,119673,2.103325128555298,,
,,106,120802,2.103344678878784,,
,,107,121931,2.1032447814941406,,
,,108,123060,2.1033775806427,,
,,109,124189,2.1035759449005127,,
,,110,125318,2.1037404537200928,,
,,111,126447,2.1037790775299072,,
,,112,127576,2.1040327548980713,,
,,113,128705,2.1033935546875,,
,,114,129834,2.103914737701416,,
