test_ndcg,test_precision,epoch,step,train_loss,validation_ndcg,validation_precision
0.4499427080154419,0.0637168139219284,0,0,,,
,,0,1128,2.104168653488159,,
,,1,2257,2.1035876274108887,,
,,2,3386,2.10347318649292,,
,,3,4515,2.103257417678833,,
,,4,5644,2.103302001953125,,
,,5,6773,2.1036221981048584,,
,,6,7902,2.1037518978118896,,
,,7,9031,2.1033058166503906,,
,,8,10160,2.1033995151519775,,
,,9,11289,2.1037628650665283,,
,,10,12418,2.103804111480713,,
,,11,13547,2.1037075519561768,,
,,12,14676,2.1035099029541016,,
,,13,15805,2.103849411010742,,
,,14,16934,2.1037349700927734,,
,,15,18063,2.103386640548706,,
,,16,19192,2.1040780544281006,,
,,17,20321,2.1036620140075684,,
,,18,21450,2.103428602218628,,
,,19,22579,2.103893995285034,,
,,20,23708,2.103282928466797,,
,,21,24837,2.103325605392456,,
,,22,25966,2.103739023208618,,
,,23,27095,2.1032423973083496,,
,,24,28224,2.10347843170166,,
,,25,29353,2.103268623352051,,
,,26,30482,2.103651762008667,,
,,27,31611,2.1033847332000732,,
,,28,32740,2.1039202213287354,,
,,29,33869,2.1034088134765625,,
,,30,34998,2.103773355484009,,
,,31,36127,2.103584051132202,,
,,32,37256,2.1031463146209717,,
,,33,38385,2.103362798690796,,
,,34,39514,2.1035125255584717,,
,,35,40643,2.103548526763916,,
,,36,41772,2.1038331985473633,,
,,37,42901,2.1040143966674805,,
,,38,44030,2.103205442428589,,
,,39,45159,2.1034862995147705,,
,,40,46288,2.103990316390991,,
,,41,47417,2.10394024848938,,
,,42,48546,2.104106903076172,,
,,43,49675,2.1036434173583984,,
,,44,50804,2.1037404537200928,,
,,45,51933,2.1034746170043945,,
,,46,53062,2.103541374206543,,
,,47,54191,2.103163003921509,,
,,48,55320,2.1035962104797363,,
,,49,56449,,0.7871329188346863,0.5287865400314331
,,49,56449,2.103872537612915,,
,,50,57578,2.103025436401367,,
,,51,58707,2.1032557487487793,,
