test_ndcg,test_precision,epoch,step,train_loss,validation_ndcg,validation_precision
0.36926496028900146,0.04115044325590134,0,0,,,
,,0,1128,0.7026695609092712,,
,,1,2257,0.7026461362838745,,
,,2,3386,0.7026462554931641,,
,,3,4515,0.702646791934967,,
,,4,5644,0.7026468515396118,,
,,5,6773,0.7026469707489014,,
,,6,7902,0.7026462554931641,,
,,7,9031,0.7026464343070984,,
,,8,10160,0.7026468515396118,,
,,9,11289,0.7026458382606506,,
,,10,12418,0.7026462554931641,,
,,11,13547,0.7026469707489014,,
,,12,14676,0.702646791934967,,
,,13,15805,0.7026470899581909,,
,,14,16934,0.7026470303535461,,
,,15,18063,0.7026468515396118,,
,,16,19192,0.7026459574699402,,
,,17,20321,0.7026461362838745,,
,,18,21450,0.7026463150978088,,
,,19,22579,0.7026466131210327,,
,,20,23708,0.7026463150978088,,
,,21,24837,0.702646791934967,,
,,22,25966,0.7026458978652954,,
,,23,27095,0.7026461958885193,,
,,24,28224,0.7026466727256775,,
,,25,29353,0.7026472687721252,,
,,26,30482,0.7026469111442566,,
,,27,31611,0.7026469111442566,,
,,28,32740,0.702646017074585,,
,,29,33869,0.7026464343070984,,
,,30,34998,0.7026464343070984,,
,,31,36127,0.7026469111442566,,
,,32,37256,0.7026464939117432,,
,,33,38385,0.7026466727256775,,
,,34,39514,0.7026463747024536,,
,,35,40643,0.7026467323303223,,
,,36,41772,0.7026464343070984,,
,,37,42901,0.702646791934967,,
,,38,44030,0.7026463150978088,,
,,39,45159,0.7026465535163879,,
,,40,46288,0.7026465535163879,,
,,41,47417,0.7026466131210327,,
,,42,48546,0.7026461958885193,,
,,43,49675,0.7026469111442566,,
,,44,50804,0.7026472091674805,,
,,45,51933,0.7026464343070984,,
,,46,53062,0.7026470899581909,,
,,47,54191,0.7026465535163879,,
,,48,55320,0.7026461958885193,,
,,49,56449,,0.7820396423339844,0.5172719359397888
,,49,56449,0.7026474475860596,,
,,50,57578,0.7026465535163879,,
,,51,58707,0.7026470899581909,,
,,52,59836,0.7026463747024536,,
,,53,60965,0.7026467323303223,,
,,54,62094,0.7026469111442566,,
,,55,63223,0.7026469111442566,,
,,56,64352,0.7026468515396118,,
,,57,65481,0.7026461362838745,,
,,58,66610,0.7026463150978088,,
,,59,67739,0.7026469111442566,,
,,60,68868,0.7026466131210327,,
,,61,69997,0.7026464343070984,,
,,62,71126,0.702646791934967,,
,,63,72255,0.7026470303535461,,
,,64,73384,0.7026461958885193,,
,,65,74513,0.7026464343070984,,
,,66,75642,0.7026461958885193,,
,,67,76771,0.7026459574699402,,
,,68,77900,0.7026465535163879,,
,,69,79029,0.7026465535163879,,
,,70,80158,0.7026463150978088,,
,,71,81287,0.7026470899581909,,
,,72,82416,0.7026469111442566,,
,,73,83545,0.7026472091674805,,
,,74,84674,0.7026467323303223,,
,,75,85803,0.7026466131210327,,
,,76,86932,0.7026463150978088,,
,,77,88061,0.7026464939117432,,
,,78,89190,0.7026463150978088,,
,,79,90319,0.7026466727256775,,
,,80,91448,0.7026469707489014,,
,,81,92577,0.7026469111442566,,
,,82,93706,0.7026466727256775,,
,,83,94835,0.7026464343070984,,
,,84,95964,0.702646791934967,,
,,85,97093,0.7026466131210327,,
,,86,98222,0.7026469111442566,,
,,87,99351,0.7026460766792297,,
,,88,100480,0.7026462554931641,,
,,89,101609,0.7026463150978088,,
,,90,102738,0.7026467323303223,,
,,91,103867,0.7026464939117432,,
,,92,104996,0.7026472091674805,,
,,93,106125,0.7026469707489014,,
,,94,107254,0.7026470303535461,,
,,95,108383,0.7026464343070984,,
,,96,109512,0.7026469707489014,,
,,97,110641,0.7026467323303223,,
,,98,111770,0.7026469111442566,,
,,99,112899,,0.7820396423339844,0.5172719359397888
,,99,112899,0.7026457190513611,,
,,100,114028,0.7026464939117432,,
,,101,115157,0.7026458978652954,,
,,102,116286,0.7026463747024536,,
,,103,117415,0.7026469707489014,,
,,104,118544,0.7026467323303223,,
,,105,119673,0.7026463150978088,,
,,106,120802,0.7026466727256775,,
,,107,121931,0.70264732837677,,
,,108,123060,0.7026466727256775,,
,,109,124189,0.7026467323303223,,
,,110,125318,0.7026466131210327,,
,,111,126447,0.7026463747024536,,
,,112,127576,0.7026469111442566,,
,,113,128705,0.7026470899581909,,
,,114,129834,0.7026463150978088,,
,,115,130963,0.7026466131210327,,
,,116,132092,0.7026469707489014,,
,,117,133221,0.70264732837677,,
,,118,134350,0.7026468515396118,,
,,119,135479,0.7026464343070984,,
,,120,136608,0.7026469707489014,,
,,121,137737,0.7026466727256775,,
